post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
3638,459,2025-09-02 00:00:00,promotional,video,17092,9.746365797,0,11.67,60,40,5,5,50,0.833333333,1,-0.434052149,6994,9306,1.331,7.95,0.169,-0.110748058,0,40,2,0,1,0,0,0.000143,0,-0.398098621,40,1
3639,514,2025-07-07 00:00:00,promotional,carousel,11997,9.392411898,0,1.32,60,27,13,1,41,0.683333333,7,-0.356724219,11543,23632,2.047,6.37,0.132,0.271168691,0,27,3,1,1,0,0,0.000087,0,-0.398098621,27,1
3640,398,2024-08-22 00:00:00,informational,image,115136,11.65386932,0,5.89,60,88,10,5,103,1.716666667,1.833333333,0.148698426,4505,7313,1.623,6.85,0.261,-0.532241788,0,899,2,1,13,2,1,0.002886,0.000444,1.623727588,899,16
3641,620,2024-03-16 00:00:00,informational,video,37193,10.52387585,0,2.74,60,53,2,3,58,0.966666667,0.75,-0.55377113,8526,8526,1,7.03,0.171,-0.301946612,0,53,2,0,4,0,0,0.000469,0,0.143709613,53,4
3642,286,2024-02-22 00:00:00,promotional,image,4221,8.347827346,0,10.78,60,118,4,2,124,2.066666667,1.666666667,-0.016882268,3826,4068,1.063,6.99,0.138,-0.904611765,0,118,5,3,1,1,0,0.000261,0.000261,0.019197873,118,2
3643,561,2024-03-09 00:00:00,promotional,video,39727,10.58978634,0,8.61,60,78,7,5,90,1.5,1.333333333,-0.058386801,12616,20566,1.63,6.32,0.12,0.172937572,0,88,1,1,0,0,0,0,0,-0.807960728,88,0
3644,140,2025-03-01 00:00:00,informational,video,8683,9.06912237,0,4.67,60,154,3,4,161,2.683333333,0.8,0.299412387,5695,7408,1.301,6.03,0.196,-0.665801738,0,154,20,3,0,0,0,0,0,-0.807960728,154,0
3645,730,2024-02-07 00:00:00,experiential,image,13653,9.521714557,0,3.95,60,57,5,1,63,1.05,3,-0.479233935,4700,7010,1.491,6.25,0,-0.68007544,0,57,7,1,1,1,0,0.000213,0.000213,0.019197873,57,2
3646,556,2024-09-02 00:00:00,experiential,image,19695,9.888120075,0,5.46,60,42,18,2,62,1.033333333,6.333333333,0.019303337,7105,11032,1.553,6.35,0.121,-0.305894078,0,42,0,2,1,0,2,0.000141,0,-0.065575847,42,3
3647,781,2025-07-03 00:00:00,experiential,carousel,35515,10.47771042,1,8.63,60,53,34,6,93,1.55,5,0.976830641,5907,7055,1.194,5.83,0.271,-0.736423913,0,53,4,0,1,1,0,0.000169,0.000169,0.019197873,53,2
3648,590,2024-08-02 00:00:00,experiential,image,12631,9.443909389,0,0.95,60,55,5,2,62,1.033333333,2,-0.450876174,28593,40888,1.43,7.53,0.151,0.970772485,0,55,4,2,0,0,0,0,0,-0.807960728,55,0
3649,728,2025-07-11 00:00:00,informational,image,42091,10.64758922,0,11.48,60,28,16,7,51,0.85,2.125,0.043257328,19347,26616,1.376,4.77,0.099,0.024891708,0,105,0,0,4,1,0,0.000207,0.000052,0.561006107,105,5
3650,610,2025-06-28 00:00:00,experiential,carousel,132726,11.79604213,1,4.41,60,39,11,9,59,0.983333333,1.2,-0.005032913,9318,12763,1.37,4.97,0.16,-0.500554335,0,723,1,0,14,4,2,0.001502,0.000429,2.094780909,723,20
3651,748,2024-06-28 00:00:00,promotional,video,13969,9.544595868,0,7.87,60,117,5,9,131,2.183333333,0.6,0.323955229,3278,11158,3.404,5.59,0.06,-0.519032046,0,117,13,0,2,1,1,0.00061,0.000305,0.468750347,117,4
3652,282,2025-06-16 00:00:00,promotional,video,57649,10.96212818,0,11.81,60,91,12,6,109,1.816666667,1.857142857,0.302474253,10724,19244,1.794,8.32,0.179,0.488903586,0,170,4,1,4,0,2,0.000373,0,0.476232387,170,6
3653,661,2025-06-29 00:00:00,informational,carousel,16753,9.726332626,0,7.27,60,17,11,2,30,0.5,4,-0.476534277,4262,12341,2.896,7.5,0.223,-0.036754736,0,17,7,2,0,1,0,0,0.000235,-0.390664234,17,1
3654,578,2024-10-17 00:00:00,promotional,image,64271,11.0708638,0,7.47,60,100,7,7,114,1.9,1,0.195493247,17016,24109,1.417,5.66,0.128,0.167654906,0,100,3,1,3,2,0,0.000176,0.000118,0.67316278,100,5
3655,746,2024-06-02 00:00:00,informational,image,14390,9.5742888,0,5.98,60,26,8,1,35,0.583333333,4.5,-0.583061998,13870,17491,1.261,6.74,0.11,0.166959736,0,26,2,0,0,0,2,0,0,-0.475437954,26,2
3656,457,2025-01-15 00:00:00,experiential,video,26715,10.19298048,0,2.11,60,86,5,8,99,1.65,0.666666667,0.045350186,12634,19223,1.522,5.84,0.152,0.021731061,0,86,3,2,1,3,0,0.000079,0.000237,0.436494366,86,4
3657,87,2025-11-03 00:00:00,promotional,video,74266,11.21540852,0,5.66,60,119,12,1,132,2.2,6.5,0.297183964,20168,36819,1.826,5.92,0.216,0.532270259,0,253,5,2,1,0,4,0.00005,0,0.089038438,253,5
3658,79,2025-04-11 00:00:00,experiential,image,32590,10.39176077,0,11.52,60,47,5,9,61,1.016666667,0.6,-0.206872339,27245,36803,1.351,6.09,0.159,0.605875997,0,47,4,2,0,0,1,0,0,-0.598162216,47,1
3659,205,2024-05-06 00:00:00,informational,image,7498,8.922391597,0,5.84,60,133,0,2,135,2.25,0.333333333,-0.078137126,4171,4539,1.088,5.7,0.067,-1.09840246,0,133,4,2,2,0,0,0.00048,0,-0.158344658,133,2
3660,791,2025-05-13 00:00:00,informational,image,45689,10.72961285,0,10.19,60,36,3,12,51,0.85,0.307692308,-0.247217121,3868,4966,1.284,6.7,0.073,-0.836463496,0,65,5,0,2,1,0,0.000517,0.000259,0.258951836,65,3
3661,337,2024-11-07 00:00:00,experiential,carousel,13023,9.474472304,0,5.92,60,74,8,7,89,1.483333333,1.125,0.042079628,3720,4437,1.193,6.31,0.112,-0.995162807,0,74,4,2,0,0,0,0,0,-0.807960728,74,0
3662,254,2025-03-07 00:00:00,promotional,image,83489,11.33247017,0,1.25,60,44,20,0,64,1.066666667,21,0.034923123,4323,7995,1.849,6.89,0.133,-0.467589058,0,364,0,0,1,5,0,0.000231,0.001157,0.680597166,364,6
3663,304,2025-06-19 00:00:00,promotional,carousel,54741,10.91036825,0,0.64,60,66,45,1,112,1.866666667,23,1.339051549,45480,73366,1.613,6.8,0.278,1.276471331,0,66,1,1,0,1,4,0,0.000022,0.096472825,66,5
3664,380,2025-01-10 00:00:00,promotional,carousel,13249,9.491677357,0,10.37,60,48,1,2,51,0.85,0.666666667,-0.678962553,4472,7766,1.737,7.39,0.084,-0.387755717,0,48,10,0,0,1,0,0,0.000224,-0.390664234,48,1
3665,130,2025-08-17 00:00:00,promotional,video,17971,9.796514627,0,5.34,60,119,30,2,151,2.516666667,10.33333333,1.128224529,7545,10244,1.358,7.21,0.079,-0.173249787,0,119,9,0,0,2,0,0,0.000265,-0.146561434,119,2
3666,596,2025-06-11 00:00:00,experiential,video,17854,9.789982852,0,5.77,60,70,4,0,74,1.233333333,5,-0.467926841,6884,12666,1.84,6.6,0.16,-0.162955359,0,70,4,0,0,0,1,0,0,-0.598162216,70,1
3667,276,2025-03-25 00:00:00,promotional,image,47198,10.7621068,0,8.5,60,83,3,14,100,1.666666667,0.266666667,0.196244201,28195,51659,1.832,5.51,0.159,0.703067407,0,83,1,2,3,0,0,0.000106,0,0.011763486,83,3
3668,699,2024-04-20 00:00:00,informational,image,74909,11.22402932,0,2.92,60,58,11,1,70,1.166666667,6,-0.20914525,5354,10826,2.022,6.01,0.163,-0.421742444,0,138,0,0,2,2,0,0.000374,0.000374,0.503054636,138,4
3669,558,2025-09-02 00:00:00,promotional,video,19292,9.867445781,0,7.2,60,150,2,3,155,2.583333333,0.75,0.181804215,7978,7978,1,5.49,0.25,-0.688067928,0,150,4,0,0,0,0,0,0,-0.807960728,150,0
3670,183,2025-11-14 00:00:00,experiential,image,10189,9.229063986,0,0.89,60,64,7,14,85,1.416666667,0.533333333,0.227166055,4007,9166,2.287,6.11,0.13,-0.539830494,0,64,9,0,0,0,1,0,0,-0.598162216,64,1
3671,268,2024-04-09 00:00:00,promotional,image,7114,8.869819953,0,9.62,60,52,2,3,57,0.95,0.75,-0.56135438,4975,5731,1.152,7.15,0.114,-0.617239314,0,52,2,3,0,1,0,0,0.000201,-0.390664234,52,1
3672,322,2024-12-22 00:00:00,informational,video,53915,10.89516401,1,10.02,60,95,7,0,102,1.7,8,-0.14709285,6701,13643,2.036,5.66,0.14,-0.320231327,0,111,3,0,1,2,1,0.000149,0.000298,0.473099185,111,4
3673,512,2024-07-07 00:00:00,experiential,video,28276,10.24976867,0,5.32,60,23,9,1,33,0.55,5,-0.562060846,4151,4151,1,6.7,0.124,-0.935158866,0,46,4,0,2,1,2,0.000482,0.000241,0.59147461,46,5
3674,612,2025-07-04 00:00:00,experiential,video,28125,10.24441414,0,2.27,60,24,4,2,30,0.5,1.666666667,-0.72970786,21813,45404,2.082,5.52,0.153,0.592806716,0,24,3,0,2,1,1,0.000092,0.000046,0.468750347,24,4
3675,78,2025-06-10 00:00:00,promotional,image,22048,10.00097717,0,2.83,60,61,14,8,83,1.383333333,1.666666667,0.249527062,25557,36898,1.444,6.76,0.196,0.740313479,0,61,0,0,2,0,0,0.000078,0,-0.158344658,61,2
3676,784,2024-04-12 00:00:00,promotional,image,54753,10.91058744,0,0.54,60,62,7,2,71,1.183333333,2.666666667,-0.310291606,11005,27856,2.531,6.27,0.218,0.365631971,0,282,10,1,13,0,0,0.001181,0,0.752529782,282,13
3677,339,2025-10-02 00:00:00,experiential,video,44933,10.71292777,0,7.79,60,161,2,8,171,2.85,0.333333333,0.482841292,6665,10828,1.625,7.16,0.268,-0.162032558,0,161,27,0,4,0,0,0.0006,0,0.143709613,161,4
3678,674,2024-05-12 00:00:00,experiential,carousel,20508,9.928570333,0,9.29,60,2,13,2,17,0.283333333,4.666666667,-0.50278123,11085,18456,1.665,7.52,0.134,0.32322555,0,46,4,3,3,1,1,0.000271,0.00009,0.638858491,46,5
3679,556,2025-08-04 00:00:00,experiential,carousel,19695,9.888120075,0,5.46,60,74,4,3,81,1.35,1.25,-0.307021048,6003,9590,1.598,5.78,0.012,-0.546196708,0,74,1,0,1,0,0,0.000167,0,-0.398098621,74,1
3680,509,2024-11-29 00:00:00,informational,image,31211,10.34852588,1,5.75,60,16,4,0,20,0.333333333,5,-0.877422394,7230,8124,1.124,6.83,0.095,-0.400613013,0,16,2,0,6,1,1,0.00083,0.000138,0.969762681,16,8
3681,238,2024-08-27 00:00:00,informational,image,35827,10.48645708,1,9.54,60,65,10,10,85,1.416666667,1,0.19190497,9228,14849,1.609,5.4,0.171,-0.292894706,0,70,5,0,4,1,0,0.000433,0.000108,0.561006107,70,5
3682,134,2024-04-25 00:00:00,informational,carousel,47743,10.77358774,1,5.21,60,94,17,6,117,1.95,2.571428571,0.543978535,8471,15685,1.852,6.44,0.264,-0.028290042,0,139,14,2,0,2,1,0,0.000236,0.063237078,139,3
3683,192,2024-05-02 00:00:00,experiential,image,70010,11.15639337,1,8.13,60,114,27,4,145,2.416666667,5.6,1.046104084,29419,38824,1.32,6.43,0.338,0.724852722,0,114,2,1,3,0,0,0.000102,0,0.011763486,114,3
3684,356,2025-04-28 00:00:00,promotional,image,10910,9.297435079,0,4,60,25,12,9,46,0.766666667,1.3,-0.067447521,3420,3886,1.136,5.49,0.083,-1.278269668,0,25,10,1,0,0,2,0,0,-0.475437954,25,2
3685,278,2025-02-05 00:00:00,promotional,image,16314,9.699778914,0,4.14,60,18,15,9,42,0.7,1.6,0.010722439,10493,15678,1.494,5.23,0.068,-0.283285622,0,23,13,1,0,1,0,0,0.000095,-0.390664234,23,1
3686,18,2024-03-30 00:00:00,informational,video,40711,10.61425361,0,3.27,60,100,15,10,125,2.083333333,1.454545455,0.676073282,23375,31449,1.345,6.12,0.197,0.488948005,0,100,6,0,1,1,1,0.000043,0.000043,0.228996385,100,3
3687,524,2024-03-23 00:00:00,informational,image,52607,10.87060447,0,11,60,37,11,4,52,0.866666667,2.4,-0.237820731,19053,22109,1.16,5.04,0.195,-0.023799221,0,37,6,3,3,4,4,0.000157,0.00021,1.467832997,37,11
3688,180,2024-02-22 00:00:00,informational,image,451427,13.02016896,1,9.43,60,57,22,21,100,1.666666667,1.045454545,1.135016726,53486,56483,1.056,4.06,0.248,0.454805131,1,8322,0,0,35,2,5,0.000654,0.000037,2.514716205,8322,42
3689,123,2025-06-26 00:00:00,informational,video,120909,11.70279348,0,1.52,60,80,22,3,105,1.75,5.75,0.525994759,12859,16264,1.265,5.74,0.264,-0.107604987,0,260,5,0,2,0,3,0.000156,0,0.261252366,260,5
3690,246,2025-06-03 00:00:00,informational,image,21279,9.96547595,1,10.6,60,16,12,1,29,0.483333333,6.5,-0.483890886,3468,4819,1.39,7.37,0.088,-0.740712728,0,16,1,0,0,0,2,0,0,-0.475437954,16,2
3691,734,2024-02-12 00:00:00,experiential,video,5418,8.597482023,0,8.63,60,81,4,1,86,1.433333333,2.5,-0.340986818,5006,7019,1.402,7.79,0.037,-0.36890449,0,81,1,0,1,0,0,0.0002,0,-0.398098621,81,1
3692,373,2025-02-12 00:00:00,experiential,video,126899,11.75114677,1,11.73,60,38,13,3,54,0.9,3.5,-0.186259932,20299,34165,1.683,7.14,0.205,0.736023946,0,611,1,0,11,6,10,0.000542,0.000296,2.558662526,611,27
3693,51,2024-03-02 00:00:00,experiential,video,41113,10.62407965,1,3.92,60,45,25,3,73,1.216666667,6.5,0.391833692,8202,9686,1.181,6.34,0.216,-0.371705396,0,126,16,0,4,0,2,0.000488,0,0.476232387,126,6
3694,71,2025-10-21 00:00:00,experiential,image,42676,10.66139198,0,4.59,60,40,15,6,61,1.016666667,2.285714286,0.046981171,7899,9137,1.157,7.07,0.12,-0.265596437,0,78,2,0,0,2,0,0,0.000253,-0.146561434,78,2
3695,480,2025-10-24 00:00:00,informational,video,91087,11.41957037,0,7.6,60,28,60,0,88,1.466666667,61,1.663627333,60016,155564,2.592,4.21,0.244,1.198419267,1,241,3,1,5,3,0,0.000083,0.00005,1.086110436,241,8
3696,560,2025-05-24 00:00:00,experiential,image,19516,9.878989921,0,7.41,60,114,3,0,117,1.95,4,-0.178014704,8881,12270,1.382,6.24,0.092,-0.230467624,0,114,4,3,0,1,0,0,0.000113,-0.390664234,114,1
3697,19,2025-11-07 00:00:00,promotional,image,11992,9.39199504,0,1.9,60,66,19,0,85,1.416666667,20,0.158003739,3743,4526,1.209,6.72,0.197,-0.896310905,0,66,4,1,0,0,0,0,0,-0.807960728,66,0
3698,774,2025-08-15 00:00:00,informational,video,78634,11.27255945,0,1.12,60,75,4,2,81,1.35,1.666666667,-0.34296206,18149,39184,2.159,5.67,0.189,0.509450694,0,429,0,1,2,0,3,0.00011,0,0.261252366,429,5
3699,84,2025-08-27 00:00:00,informational,video,17707,9.781715321,0,10.58,60,25,3,11,39,0.65,0.333333333,-0.374157145,4908,6435,1.311,5.86,0.033,-0.81644389,0,25,3,0,3,2,1,0.000611,0.000407,0.882961292,25,6
3700,155,2025-02-19 00:00:00,informational,image,39858,10.59307842,0,5.77,60,30,7,2,39,0.65,2.666666667,-0.552955637,5429,8551,1.575,7.44,0.103,-0.291784627,0,30,1,0,0,0,0,0,0,-0.807960728,30,0
3701,565,2024-08-11 00:00:00,informational,image,98836,11.50121719,1,5.45,60,83,26,9,118,1.966666667,2.7,0.984893714,29348,33484,1.141,6.32,0.286,0.607738601,0,124,7,1,0,0,4,0,0,-0.320823669,124,4
3702,619,2024-06-07 00:00:00,experiential,image,48099,10.78101667,1,3.48,60,28,10,0,38,0.633333333,11,-0.523917948,4370,6735,1.541,7,0.19,-0.561327637,0,28,2,2,4,1,1,0.000915,0.000229,0.770804619,28,6
3703,357,2024-08-26 00:00:00,informational,video,29187,10.28147868,0,8.01,60,26,21,5,52,0.866666667,3.666666667,0.159796828,21151,42170,1.994,5.92,0.061,0.63129327,0,38,2,0,2,2,0,0.000095,0.000095,0.503054636,38,4
3704,647,2025-04-03 00:00:00,experiential,video,2004,7.602900462,0,6.63,60,12,2,0,14,0.233333333,3,-0.995257209,12689,18441,1.453,6.46,0,0.130644484,0,12,16,1,0,0,0,0,0,-0.807960728,12,0
3705,443,2024-05-06 00:00:00,informational,video,3761,8.232440158,0,1.7,60,31,1,4,36,0.6,0.4,-0.720829293,7116,8622,1.212,6.08,0,-0.524049494,0,31,4,0,0,0,0,0,0,-0.807960728,31,0
3706,69,2024-07-07 00:00:00,experiential,video,42686,10.66162628,1,7.58,60,31,10,20,61,1.016666667,0.523809524,0.369317069,13975,16542,1.184,7.27,0.171,0.236955597,0,149,4,0,1,0,3,0.000072,0,0.021498403,149,4
3707,523,2024-12-07 00:00:00,informational,carousel,15327,9.637371258,0,7.82,60,46,13,5,64,1.066666667,2.333333333,-0.038545398,7590,19109,2.518,8.13,0.154,0.425942772,0,46,2,0,0,0,0,0,0,-0.807960728,46,0
3708,143,2024-06-19 00:00:00,experiential,image,5958,8.692490133,0,0.78,60,18,3,1,22,0.366666667,2,-0.862482534,5536,7809,1.411,7.39,0,-0.358502258,0,18,8,2,0,0,2,0,0,-0.475437954,18,2
3709,192,2025-03-05 00:00:00,informational,image,70010,11.15639337,1,8.13,60,109,11,6,126,2.1,1.714285714,0.395221865,16862,30971,1.837,7.14,0.24,0.649801627,0,662,7,0,5,0,5,0.000297,0,0.793838735,662,10
3710,387,2025-11-04 00:00:00,informational,carousel,41846,10.64175149,0,8.86,60,72,7,8,87,1.45,0.888888889,0.026686483,8885,20158,2.269,7.32,0.125,0.32851125,0,72,7,0,1,1,0,0.000113,0.000113,0.019197873,72,2
3711,378,2025-06-30 00:00:00,promotional,image,35716,10.48335405,0,11.06,60,22,10,6,38,0.633333333,1.571428571,-0.308271875,5622,6727,1.197,6.47,0.185,-0.633622191,0,44,6,0,3,3,0,0.000534,0.000534,0.846356473,44,6
3712,581,2025-05-01 00:00:00,experiential,video,41710,10.63849619,1,11.86,60,139,16,9,164,2.733333333,1.7,0.972046712,11453,11453,1,6.85,0.194,-0.104797792,0,161,3,0,4,0,0,0.000349,0,0.143709613,161,4
3713,535,2025-03-01 00:00:00,informational,image,15493,9.648143588,0,3.89,60,29,7,0,36,0.6,8,-0.647587414,8381,14775,1.763,5.59,0.066,-0.26083095,0,34,11,1,0,1,1,0,0.000119,-0.180865722,34,2
3714,693,2024-12-22 00:00:00,experiential,carousel,10086,9.218903603,0,8.46,60,99,1,8,108,1.8,0.222222222,-0.031071174,16687,20480,1.227,5.03,0.131,-0.09581776,0,99,3,3,0,0,1,0,0,-0.598162216,99,1
3715,293,2024-05-16 00:00:00,experiential,image,16492,9.710630694,0,9.74,60,69,19,0,88,1.466666667,20,0.180753492,10362,14137,1.364,5.97,0.089,-0.176799778,0,69,3,0,0,0,0,0,0,-0.807960728,69,0
3716,9,2025-10-15 00:00:00,experiential,image,18593,9.830540445,0,1.97,60,40,32,4,76,1.266666667,6.6,0.70369804,11753,15642,1.331,5.39,0.187,-0.229558868,0,40,2,1,1,0,0,0.000085,0,-0.398098621,40,1
3717,271,2024-06-30 00:00:00,experiential,video,125652,11.74127146,0,9.68,60,35,12,1,48,0.8,6.5,-0.339809117,33541,60874,1.815,5.82,0.209,0.906389268,0,282,5,2,8,1,0,0.000239,0.00003,0.908567905,282,9
3718,387,2024-03-07 00:00:00,promotional,image,41846,10.64175149,0,8.86,60,25,2,2,29,0.483333333,1,-0.80962642,4031,7863,1.951,6.55,0.092,-0.55440956,0,31,4,0,4,1,2,0.000992,0.000248,0.893528881,31,7
3719,93,2025-07-01 00:00:00,informational,carousel,14734,9.597913027,0,8.5,60,73,13,2,88,1.466666667,4.666666667,0.035629589,5769,10050,1.742,5.35,0.16,-0.621616426,0,73,3,1,0,1,0,0,0.000173,-0.390664234,73,1
3720,529,2024-05-08 00:00:00,experiential,image,38550,10.55971138,0,10.88,60,35,18,2,55,0.916666667,6.333333333,-0.03377942,10900,14607,1.34,5.14,0.142,-0.347139885,0,35,11,0,1,0,1,0.000092,0,-0.188300109,35,2
3721,154,2024-09-28 00:00:00,informational,video,37506,10.5322562,0,9.73,60,104,5,1,110,1.833333333,3,-0.12282114,12937,14794,1.144,4.78,0.189,-0.406818759,0,104,0,3,6,0,1,0.000464,0,0.552466187,104,7
3722,405,2024-01-21 00:00:00,promotional,image,18957,9.849928535,0,10.88,60,104,8,5,117,1.95,1.5,0.18252863,9458,18404,1.946,7.27,0.258,0.258966043,0,104,3,1,2,0,0,0.000211,0,-0.158344658,104,2
3723,149,2024-04-10 00:00:00,promotional,carousel,50108,10.82193595,0,3.48,60,92,5,3,100,1.666666667,1.5,-0.126771625,9349,17217,1.842,4.8,0.245,-0.344612744,0,103,6,3,2,1,1,0.000214,0.000107,0.468750347,103,4
3724,267,2024-05-06 00:00:00,promotional,carousel,152118,11.93241181,0,3.8,60,26,2,8,36,0.6,0.333333333,-0.540897589,15375,23153,1.506,5.95,0.224,0.194600444,0,150,10,1,9,3,2,0.000585,0.000195,1.720687481,150,14
3725,422,2024-02-09 00:00:00,promotional,video,172016,12.05534277,0,1.82,60,56,7,8,71,1.183333333,0.888888889,-0.094645532,14376,36214,2.519,6.63,0.147,0.648548163,0,206,3,3,10,0,0,0.000696,0,0.609929204,206,10
3726,618,2025-04-24 00:00:00,promotional,carousel,61437,11.02576754,0,3.98,60,218,6,5,229,3.816666667,1.166666667,0.95951743,18104,22698,1.254,3.08,0.219,-0.630244802,0,538,1,1,7,0,0,0.000387,0,0.421625593,538,7
3727,472,2025-09-03 00:00:00,experiential,image,2975,7.997999318,0,4.4,60,79,6,0,85,1.416666667,7,-0.312175771,3967,4069,1.026,6.19,0.082,-1.063005024,0,79,4,1,0,0,0,0,0,-0.807960728,79,0
3728,547,2024-09-29 00:00:00,promotional,carousel,52948,10.87706558,1,8.24,60,32,1,8,41,0.683333333,0.222222222,-0.539148989,2085,3883,1.862,7.03,0.145,-1.009952303,0,113,1,2,2,0,0,0.000959,0,-0.158344658,113,2
3729,631,2025-09-30 00:00:00,promotional,video,5473,8.607582191,0,6.12,60,39,13,2,54,0.9,4.666666667,-0.222200944,5963,9385,1.574,5.92,0.125,-0.529523408,0,39,3,0,0,0,0,0,0,-0.807960728,39,0
3730,526,2024-06-04 00:00:00,informational,carousel,4891,8.495152061,0,10.55,60,66,4,6,76,1.266666667,0.714285714,-0.237114266,7319,14991,2.048,6.37,0.03,-0.087702864,0,66,6,3,0,0,0,0,0,-0.807960728,66,0
3731,503,2024-08-25 00:00:00,experiential,video,7342,8.901366564,0,3.46,60,9,1,4,14,0.233333333,0.4,-0.887660815,6816,10406,1.527,6.87,0.093,-0.242735277,0,9,1,3,0,1,0,0,0.000147,-0.390664234,9,1
3732,14,2024-04-20 00:00:00,experiential,image,4388,8.386628821,0,5.47,60,63,12,3,78,1.3,3.25,-0.040429563,4034,10215,2.532,6.57,0.059,-0.361916658,0,63,3,0,0,0,0,0,0,-0.807960728,63,0
3733,778,2025-03-29 00:00:00,promotional,video,23213,10.05246775,0,6.38,60,71,10,9,90,1.5,1.1,0.193880213,9828,19476,1.982,6.56,0.083,0.16137654,0,71,1,2,1,0,1,0.000102,0,-0.188300109,71,2
3734,652,2024-11-02 00:00:00,promotional,image,91726,11.42656115,0,9.63,60,379,23,0,402,6.7,24,2.706564916,598050,1172093,1.96,3.57,0.263,2.603958421,1,379,3,0,0,0,0,0,0,-0.807960728,379,0
3735,364,2025-03-23 00:00:00,promotional,video,44432,10.70171521,1,10.93,60,159,14,6,179,2.983333333,2.142857143,0.905637131,47592,79219,1.665,5.16,0.231,0.963610045,0,159,5,0,1,1,1,0.000021,0.000021,0.228996385,159,3
3736,119,2025-07-10 00:00:00,promotional,image,93230,11.44282484,0,5.56,60,13,23,2,38,0.633333333,8,0.018143587,15282,32032,2.096,7.06,0.154,0.649453557,0,1459,8,0,3,2,1,0.000196,0.000131,0.882961292,1459,6
3737,238,2025-02-02 00:00:00,experiential,image,35827,10.48645708,1,9.54,60,115,16,4,135,2.25,3.4,0.572427373,8522,12045,1.413,6.06,0.25,-0.287862317,0,115,21,0,0,0,0,0,0,-0.807960728,115,0
3738,546,2025-04-03 00:00:00,informational,carousel,13401,9.50308461,0,5.44,60,101,5,3,109,1.816666667,1.5,-0.058522366,5724,11287,1.972,7.11,0.105,-0.158263977,0,101,3,0,0,0,1,0,0,-0.598162216,101,1
3739,169,2025-11-13 00:00:00,informational,carousel,23263,10.05461939,0,11.5,60,67,0,5,72,1.2,0.166666667,-0.448058901,23119,41827,1.809,6.12,0.008,0.678222804,0,67,1,0,1,1,0,0.000043,0.000043,0.019197873,67,2
3740,522,2024-08-06 00:00:00,experiential,carousel,51193,10.84335808,0,0.62,60,97,2,2,101,1.683333333,1,-0.26363235,5896,12266,2.08,5.46,0.255,-0.453700037,0,97,10,0,0,1,1,0,0.00017,-0.180865722,97,2
3741,634,2024-09-19 00:00:00,experiential,video,19402,9.873131433,0,10.62,60,86,6,10,102,1.7,0.636363636,0.176149618,13156,21396,1.626,5.91,0.015,0.11400544,0,86,1,0,1,0,0,0.000076,0,-0.398098621,86,1
3742,657,2025-06-07 00:00:00,experiential,video,30150,10.3139402,1,5.82,60,145,6,0,151,2.516666667,7,0.188318793,9747,11878,1.219,6.86,0.055,-0.108566908,0,145,6,0,0,1,1,0,0.000103,-0.180865722,145,2
3743,735,2025-03-22 00:00:00,experiential,video,83213,11.32915886,1,1.08,60,100,20,7,127,2.116666667,2.625,0.764255021,14661,24553,1.675,6.09,0.139,0.259705359,0,100,7,0,9,1,0,0.000614,0.000068,0.970868213,100,10
3744,769,2024-05-10 00:00:00,promotional,image,15883,9.673004634,0,3.62,60,38,4,1,43,0.716666667,2.5,-0.667066609,6102,12629,2.07,6.75,0.067,-0.144770737,0,38,2,3,0,0,3,0,0,-0.388363704,38,3
3745,780,2024-10-01 00:00:00,experiential,carousel,55308,10.92067284,1,3.68,60,76,1,7,84,1.4,0.25,-0.24901021,4231,5354,1.265,7.3,0.25,-0.657505895,0,78,2,0,3,2,1,0.000709,0.000473,0.882961292,78,6
3746,516,2024-12-07 00:00:00,promotional,carousel,63284,11.05538781,1,4.58,60,26,26,4,56,0.933333333,5.4,0.335027093,7036,11383,1.618,6.86,0.206,-0.180912574,0,92,1,0,2,1,3,0.000284,0.000142,0.678548859,92,6
3747,397,2024-11-02 00:00:00,promotional,video,5361,8.586905804,0,0.64,60,29,1,6,36,0.6,0.285714286,-0.648947269,16332,26501,1.623,4.72,0.007,-0.013107142,0,29,5,1,0,0,0,0,0,-0.807960728,29,0
